ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_1;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;DEF
982;30000;1;2;2;29;8;7;6;5;4;3;34423;33952;33165;32391;31332;30558;0;0;0;0;0;0;
1005;150000;2;3;2;30;-2;-2;-2;-2;-2;-2;456;9664;3420;2527;0;0;9664;3420;2612;0;0;0;
1010;80000;2;1;2;27;0;0;-2;-2;-2;-2;80000;0;0;0;0;0;0;0;0;0;0;0;
1020;180000;2;3;0;45;-1;-1;-2;-2;-2;-2;4148;0;0;0;0;0;0;0;0;0;0;0;
1025;310000;1;2;2;33;-2;-2;-2;-2;-2;-2;4040;4048;3959;205;3199;5104;4068;3964;205;3209;5109;1434;
1026;180000;1;1;1;38;0;0;0;0;0;2;153099;150227;138313;137274;147314;129870;7005;6500;5000;12042;32;1300;
1030;30000;2;2;1;67;2;2;0;0;2;2;30374;29038;27737;29499;30124;26855;0;1500;2182;1200;0;2302;
1036;60000;1;2;2;27;1;2;0;0;2;2;43356;42381;46663;49877;50734;49764;0;5000;4000;1800;0;2000;
1039;50000;2;3;2;23;0;0;0;0;0;0;43979;33403;20879;18573;17318;17936;2000;2000;2000;1000;1000;2800;
1041;20000;1;2;2;26;-1;-1;-2;-2;-2;-2;70;-620;-620;-1400;0;0;0;0;0;1400;0;0;
1043;110000;2;2;1;42;0;0;0;0;0;0;55349;52914;49483;49292;49460;49470;2096;2003;1802;1783;1783;1756;
1044;90000;2;1;2;36;0;0;0;0;0;0;90922;80980;66503;67347;68509;67588;4273;3200;2500;2500;2631;2646;
1048;140000;2;3;2;24;1;2;2;2;0;0;42897;45739;46468;45422;46371;47297;3821;1775;0;1833;1850;2000;
1050;100000;1;2;1;49;0;0;0;2;0;0;34704;30906;28325;22160;18842;17023;2011;2028;10;558;1044;12;
1051;110000;1;2;2;31;2;2;3;3;2;-1;279;279;279;279;129;179;0;0;0;0;200;0;
1055;230000;1;2;1;53;2;2;-2;-2;-2;-1;1350;0;0;0;0;470;0;0;0;0;470;0;
1060;20000;1;3;1;33;2;0;0;0;0;-2;20500;16237;20960;6914;1017;780;2191;1000;0;1017;780;6380;
1067;100000;1;3;2;30;0;0;0;0;0;0;87579;72308;53505;43371;48125;40388;4172;2094;3007;10021;3012;1527;
1075;150000;2;2;2;40;1;-1;-1;-1;-1;-2;-19;3894;5570;10516;-3;-3;3913;5606;10568;0;0;2379;
1078;500000;1;1;2;35;-1;0;-1;-1;-1;0;172041;70011;12976;34469;27425;28506;58761;13976;34828;28289;18175;17500;
1087;410000;2;2;1;41;0;0;0;0;0;0;354506;363666;369776;368779;369358;368043;14600;15500;14000;13580;14000;19000;
1088;260000;2;2;1;40;1;-1;-1;-2;-2;-2;0;342;0;0;0;0;342;0;0;0;0;0;
1090;310000;2;1;2;28;0;0;0;0;-1;-1;36513;37628;39579;40879;85;4381;2500;3000;1500;85;4381;11100;
1093;210000;1;3;1;29;1;2;0;0;0;0;198510;194040;199393;194538;195990;194136;0;10000;7000;8000;8000;7200;
1094;360000;1;2;1;41;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
1096;670000;1;1;2;29;0;0;0;0;0;0;244663;243209;229265;228114;232795;237726;10000;8000;8500;8190;9000;8000;
1100;110000;1;1;1;50;0;0;0;0;0;0;36802;38210;40259;41585;42913;44197;2000;3000;2000;2000;2000;2000;
1103;260000;2;2;1;46;0;0;2;2;2;0;18256;19556;18136;24018;21490;18196;2934;0;8000;0;2000;8000;
1106;380000;2;1;1;40;-1;-1;-2;-2;-2;-2;6614;54457;47872;24543;0;0;49094;0;24543;0;0;0;
1108;120000;2;2;1;47;-1;-1;-1;-1;-1;-1;1188;2512;3444;1742;502;346;2512;3444;1742;502;346;325;
1112;50000;2;3;1;44;-1;-1;-1;-1;-1;-1;3424;155;1922;1473;1865;835;155;1922;1473;1865;835;1833;
1113;90000;2;2;1;24;0;0;0;0;0;0;84148;79847;75576;75266;74431;68399;5006;4007;5006;4003;3014;4007;
1119;140000;2;3;1;54;1;-2;-2;-2;-2;-2;-150;-150;-150;-150;-150;-150;0;0;0;0;0;0;
1121;200000;2;2;2;40;2;0;0;0;0;0;176502;176297;162826;160186;161965;152361;8000;7300;6000;6000;6000;6000;
1125;100000;2;2;2;29;-2;-1;0;0;0;0;75912;85276;88498;90289;92485;95630;10000;4000;2600;3000;4000;5000;
1128;360000;2;2;1;52;-1;-1;-2;-2;-2;-2;2995;2401;2277;500;3586;7399;2406;2282;500;3586;7399;600;
1134;50000;2;2;1;36;2;2;2;0;0;2;45159;49125;47956;43578;35126;34420;4700;0;2004;3500;0;1000;
1140;230000;2;3;2;47;0;0;0;0;0;0;147300;121855;102074;94225;96616;95849;10000;5000;4000;4000;5000;4000;
1142;30000;2;1;2;25;0;0;2;0;0;2;19801;20449;19798;20217;21435;19239;3000;0;700;1500;0;323;
1146;240000;1;2;1;32;2;2;2;0;0;0;127418;135942;132640;135320;138523;141618;10400;0;4500;5000;5000;5000;
1160;80000;1;2;2;26;1;2;2;2;0;0;77389;75585;80300;75724;77504;79715;0;6000;0;3000;3500;3000;
1161;70000;1;1;2;33;0;0;0;0;-2;-2;70524;70740;46740;0;0;0;2500;2000;0;0;0;0;
1163;180000;2;2;1;36;0;0;0;-2;-1;0;21494;25600;0;0;36565;37353;5000;0;0;36565;1548;1000;
1164;210000;2;2;1;39;0;0;0;0;0;-1;26749;34451;25200;19850;15530;13021;14000;3007;5000;1000;13021;22171;
1166;140000;2;2;2;25;2;0;0;-1;-1;0;137606;140557;111000;3238;89437;91136;6000;3200;3238;89437;3228;3000;
1170;30000;2;3;2;48;0;0;0;0;0;0;1445;3410;5338;7239;9112;10949;2000;2000;2000;2000;2000;2000;
1171;140000;2;1;2;28;0;0;2;0;0;0;9305;13614;13103;14077;15189;16275;4800;0;1500;1500;1500;1500;
1172;80000;1;3;1;62;-1;-1;-1;-1;-1;-1;1262;1642;1975;672;5112;3932;1642;1975;672;5112;3932;20289;
1173;220000;2;3;1;38;-1;-1;-1;-1;-1;-1;20000;3450;5516;47619;28800;8561;3450;5549;50019;28800;8561;16599;
1174;180000;2;1;2;32;-1;-1;-1;-1;-1;-1;666;666;666;666;666;666;666;666;666;666;666;666;
1175;140000;2;2;1;29;0;0;0;0;0;0;81764;92071;43777;22806;12643;29707;20167;5000;28800;2000;20007;10009;
1182;390000;2;1;2;27;2;0;0;0;0;0;386301;392458;290201;295606;300709;305904;17000;11000;11000;10656;11000;12000;
1183;90000;2;2;1;55;2;2;0;0;0;0;81998;83674;80890;31565;33049;22694;4003;3000;3000;3000;2000;2000;
1186;10000;1;2;2;23;0;0;0;0;0;-2;3714;4158;4654;3080;0;0;1104;1000;31;0;0;0;
1188;50000;2;2;1;50;-1;-1;-1;-1;-2;-1;1232;1846;697;364;0;760;1846;697;364;0;760;5862;
1191;240000;2;1;2;29;0;0;0;0;0;-2;3093;2322;8186;3980;0;0;2000;2020;2500;0;0;85;
1193;270000;2;2;2;34;-1;-1;-1;-1;-1;-1;381;3376;2958;4154;5885;3129;3406;2983;4172;5912;3143;0;
1195;100000;2;3;1;66;0;0;0;0;0;0;100036;100041;100402;97141;97143;97532;4702;4617;3600;3865;3850;3705;
1205;210000;2;2;1;50;0;0;0;0;0;0;106724;109251;103733;102027;103453;103651;4037;3519;3442;3553;3625;3470;
1207;70000;2;3;1;49;2;2;2;2;2;2;21024;21790;21142;23772;24930;25709;1400;0;3000;1700;1340;1100;
1219;50000;2;1;2;22;0;0;0;0;0;0;8537;9591;10581;10818;11050;10880;1200;1163;400;790;400;380;
1222;30000;2;1;2;24;-1;-1;-1;0;0;0;3019;1479;18860;950;5660;0;1479;18881;0;4710;0;7153;
1224;150000;2;2;1;42;-1;-1;-1;-1;-1;-1;3260;2270;5887;3935;3935;3935;2270;5887;3935;3935;3935;3935;
1226;20000;1;3;2;22;0;0;0;-2;-2;-2;19624;16972;0;0;0;0;1000;0;0;0;0;0;
1227;240000;2;3;1;41;-1;-1;-2;-1;-1;-1;5325;-5;-5;1074;1972;1876;5;0;1079;1977;1885;1211;
1230;50000;1;3;2;46;0;0;0;0;0;0;50131;28152;20746;27624;16015;16746;1388;2011;1006;1000;1000;1000;
1237;50000;1;2;2;27;2;2;0;0;0;0;23901;13262;8643;7382;1975;50514;4146;1200;0;0;49800;0;
1243;160000;2;2;1;45;-2;-2;-2;-2;-2;-2;0;0;0;1468;0;0;0;0;1468;0;0;0;
1251;270000;1;2;2;35;0;0;0;-1;-1;-1;225400;220202;215056;10506;10224;9233;9000;9348;10600;10300;9300;1000;
1252;200000;2;1;2;29;0;0;-1;0;0;-2;65935;25574;28727;19164;0;0;1011;31209;383;0;0;0;
1258;180000;2;1;2;28;-1;-1;-1;-1;-1;0;950;4369;9673;2861;12338;9124;4369;9673;3260;13959;3000;18396;
1281;200000;2;1;2;31;0;0;0;0;0;0;38635;41031;45929;48661;49723;50896;3031;5929;3500;2000;2000;11028;
1282;360000;1;1;2;34;1;-2;-2;-2;-2;-1;0;0;0;0;0;150;0;0;0;0;150;59;
1293;200000;2;2;1;34;1;-1;-1;-1;-1;-1;-2;758;998;668;9815;36870;760;1000;670;9852;40063;1049;
1312;20000;1;2;2;24;3;2;0;0;-1;-1;18937;18350;18918;19323;13180;5200;0;1251;656;13180;5200;0;
1317;500000;1;2;1;49;-2;-2;-2;-2;-2;-2;4214;6378;4074;116446;9335;3312;6378;4074;116446;9335;3312;43664;
1337;70000;2;2;2;26;2;2;2;3;2;2;42583;43600;47550;46487;47298;46384;2000;5000;0;1700;0;3700;
1343;50000;2;1;2;22;-1;-1;-1;-1;-1;-1;586;297;3674;1392;3085;3450;297;3675;1392;3086;3492;3721;
1345;200000;1;1;1;38;-1;-1;-1;-1;-1;-1;6186;735;1463;15550;5045;6709;735;1463;15550;5045;6709;3021;
1353;130000;1;1;2;30;0;0;0;0;0;0;4536;5616;6455;6791;6991;0;1161;1000;336;200;0;0;
1358;20000;2;2;1;22;2;2;2;0;0;0;16726;19143;18391;18562;11798;0;3000;0;371;1236;0;0;
1359;390000;1;1;1;41;0;0;0;0;0;0;495559;248821;216051;208373;199727;186332;10218;8035;7035;6056;8053;5603;
1364;150000;2;1;2;25;1;-2;-1;-1;-1;-1;191;1963;4729;1568;4295;0;1964;4729;1568;4295;0;1895;
1366;20000;2;2;1;47;0;0;0;0;0;2;18021;17352;17667;18187;20499;20718;1280;1293;813;2770;703;0;
1368;50000;1;3;2;22;0;0;0;0;0;0;42678;38239;22691;8807;7143;6967;1500;1100;1000;500;500;1000;
1377;50000;2;2;1;54;0;0;0;0;0;-1;11351;11449;6515;2315;1817;2081;1150;1012;46;36;2081;2270;
1380;80000;1;3;2;26;1;2;2;2;2;2;71661;69947;74755;75732;74397;80138;0;6000;2800;0;7000;8;
1382;30000;1;1;1;52;0;0;0;2;0;0;15743;16784;18998;18395;19100;20582;1300;2500;0;1000;1800;0;
1384;300000;2;1;2;27;-1;-1;-1;0;0;0;42189;83754;120927;105303;82475;33262;83754;120927;0;716;25213;92250;
1385;50000;2;3;1;22;0;0;0;0;-1;0;22854;31329;23927;0;83;20083;9000;1507;0;83;20000;600;
1389;220000;1;1;1;39;0;0;0;0;0;0;75190;151004;152786;137946;118310;119147;100000;8000;6000;5000;5000;5000;
1393;200000;2;2;1;26;0;0;0;0;0;0;47236;45200;35939;34096;34876;34615;1800;1603;2000;2500;1500;1500;
1394;20000;2;1;2;23;0;0;0;0;0;0;19990;20038;19571;14362;15127;15872;1438;1300;1000;1000;1000;2000;
1397;180000;2;2;2;24;1;2;2;2;2;2;108580;105403;112073;111345;98404;102460;0;8564;4000;0;7414;0;
1406;300000;2;1;1;45;-1;-1;-1;0;0;-1;6608;10009;22456;22056;14020;1230;10017;22456;0;0;1230;0;
1407;200000;2;1;2;26;-2;-2;-2;-2;-2;-2;2179;6440;3908;-5;1060;2996;6440;3908;5;1065;3000;1108;
1411;210000;2;2;2;45;-2;-2;-2;-2;-2;-2;467;2050;416;416;416;416;2050;416;416;416;416;416;
1420;230000;1;3;2;27;-2;-2;-2;-2;-2;-2;19200;10000;20176;10000;10000;10000;10000;20176;200;10000;10000;10000;
1425;90000;2;1;2;33;0;0;0;0;0;0;80919;87993;17316;18026;18559;19097;9000;1500;1000;824;1000;857;
1428;20000;2;2;2;32;2;3;2;2;2;0;17757;17193;16602;19521;18925;18806;0;0;3200;0;900;633;
1442;210000;2;1;1;33;0;0;0;0;0;0;17420;16182;14109;10955;11217;11367;1236;1613;1000;552;607;1500;
1447;210000;2;1;1;37;1;-1;-1;-1;-1;-1;0;732;873;148;129;292;732;873;148;129;292;0;
1450;60000;2;3;1;50;0;0;0;0;0;0;61600;61952;60661;29095;17636;31406;3300;2000;900;889;21500;3600;
1461;50000;2;2;1;37;2;2;3;3;3;3;1050;1050;1050;1050;1050;1050;0;0;0;0;0;0;
1468;180000;2;2;1;39;-1;-1;-1;-1;0;-1;1081;148;148;296;148;148;148;148;296;0;148;1495;
1470;160000;2;3;2;29;1;-2;-2;-2;-2;-2;0;0;4150;2065;0;500;0;4150;2065;0;500;0;
1473;360000;1;1;1;36;0;0;-1;0;0;0;40434;13352;129978;150637;138969;132118;2000;129990;30000;25000;5000;3000;
1477;200000;1;2;2;26;-1;-1;0;0;0;0;1747;11817;14225;16017;12613;6600;12957;3884;5010;700;360;1713;
1481;500000;1;2;1;40;0;0;0;-1;-1;0;94585;61111;24801;6288;166251;162785;2659;2090;6333;178460;5506;6205;
1485;70000;2;1;2;22;0;0;0;0;0;0;71358;70285;28867;29766;26522;27584;3280;1480;1360;960;1500;1000;
1492;160000;1;3;2;52;0;0;0;0;0;0;155684;157364;156581;72814;66825;63419;6525;6649;2724;2503;2310;2200;
1507;50000;2;1;2;24;-1;-1;-1;-1;-1;-1;629;351;784;696;800;341;351;789;699;910;341;210;
1509;480000;1;3;2;53;0;0;0;0;0;0;482250;475931;429037;383821;369920;699944;18093;15233;12597;15098;14155;20306;
1517;50000;2;2;2;25;0;0;0;-1;-1;2;46528;47456;36251;438;43367;44305;1794;1021;438;43367;1800;0;
1521;340000;2;2;2;36;2;0;0;0;0;0;337981;344920;18921;21205;19810;13586;17181;2000;10000;5000;3000;1000;
1526;20000;1;2;2;35;-1;2;2;2;2;2;11916;11434;13433;13398;13040;14518;0;2200;480;0;1702;200;
1528;120000;1;1;2;27;0;0;0;0;0;0;20874;21930;22165;20502;19030;15119;1700;1500;700;1000;1000;1000;
1538;120000;2;3;1;27;2;-1;-1;-1;2;-1;390;390;390;780;240;630;390;390;780;0;930;300;
1544;50000;1;3;2;34;0;0;0;-2;-2;-2;50375;51400;0;0;0;0;2400;0;0;0;0;0;
1545;360000;2;2;2;34;1;-2;-2;-1;-1;-2;0;0;0;700;0;0;0;0;700;0;0;0;
1553;20000;2;3;3;47;0;0;0;0;0;0;9417;10436;11450;12257;12685;13306;1179;1193;1000;625;1000;405;
1554;100000;2;1;1;41;1;-2;-2;-2;-2;-1;0;0;0;0;0;18149;0;0;0;0;18149;0;
1556;340000;1;1;1;52;-2;-2;-2;-2;-2;-2;30832;33652;35192;30000;10766;33887;33670;35212;30000;10766;33905;30200;
1564;30000;2;3;1;56;0;0;2;2;0;0;16088;24800;25098;24396;24907;25555;9000;1000;0;903;1061;942;
1568;120000;2;2;2;23;0;0;0;0;0;0;118063;120851;120013;77539;77333;79113;4700;3538;3000;3000;3000;5000;
1572;150000;1;2;1;33;1;2;2;0;0;2;8967;11510;12022;12524;13868;13502;3001;1000;1000;1700;0;1000;
1586;100000;1;3;2;52;0;0;0;0;0;-1;73904;73249;12327;10793;5309;900;2781;2101;216;0;900;500;
1590;80000;2;2;1;50;-1;-1;-1;0;0;0;2587;2587;50097;48753;50000;49209;2587;50097;2000;2000;1933;1700;
1607;160000;1;1;1;51;2;3;2;0;0;0;79244;77441;75598;82277;84955;87549;0;0;8000;4000;4000;4000;
1611;30000;2;2;2;23;0;0;0;2;0;0;24285;26143;26929;19610;20591;19472;3002;2130;2;3004;8013;0;
1614;130000;2;1;1;35;-1;-1;-1;-1;-1;-1;6348;321;321;0;321;0;321;321;0;321;0;0;
1615;360000;1;2;1;44;0;0;0;0;2;0;270248;138566;142337;149758;147152;149460;5000;5000;8600;0;5000;5000;
1617;20000;1;2;3;35;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
1629;140000;2;3;1;31;2;2;2;2;2;2;89910;92588;91936;94623;94952;95234;5000;1800;5000;1900;4700;0;
1633;250000;2;1;2;32;0;0;0;0;-1;-1;33323;30090;21218;10875;3328;1460;2038;2065;52;3336;1460;1000;
1637;50000;1;2;1;49;0;0;0;0;0;0;49816;49749;48589;59469;20239;20059;3000;2000;1900;1004;1600;700;
1644;200000;1;1;2;29;-1;-1;-2;-2;-2;-2;2290;0;0;0;0;0;0;0;0;0;0;0;
1646;50000;1;2;1;48;0;0;0;0;0;0;40931;40892;41612;18825;18019;18124;1880;1650;10000;1000;700;600;
1658;50000;1;1;2;28;0;0;0;0;0;0;46176;40870;41590;42419;43307;44167;2000;1700;1519;1572;1580;1637;
1661;50000;2;3;1;55;1;2;2;2;0;0;49003;49067;50498;47579;47567;48155;2005;3900;0;2000;1900;1900;
1663;90000;2;1;2;27;-2;-2;2;2;-2;-2;1179;6346;4607;-6;-2153;-4306;7020;2980;3000;0;0;0;
1666;30000;1;2;1;31;0;0;0;-1;-1;-2;13265;7206;0;2320;0;0;1632;780;2320;0;0;0;
1677;300000;1;1;2;31;-1;-1;-1;-1;-1;-1;40779;5401;2444;578;390;1424;5401;2444;578;390;1424;390;
1681;220000;2;2;2;31;-1;-1;-2;-1;-1;-2;38746;0;0;110699;0;0;0;0;110699;0;0;0;
1683;50000;1;1;2;24;0;0;0;0;0;0;50963;49720;50839;93436;46733;50925;1844;1963;2635;1750;5000;2160;
1698;180000;2;3;1;45;-1;-1;-1;-1;-1;-1;396;396;396;396;396;396;396;396;396;396;396;396;
1703;150000;2;1;2;30;0;0;2;0;0;2;44795;43700;19543;34648;24241;19339;10000;20;30000;19800;0;5000;
1705;60000;2;1;2;24;0;0;0;0;0;0;60381;39798;38344;37311;37428;38187;1639;1590;1500;1354;1377;1514;
1714;390000;2;1;1;38;0;0;0;0;0;0;164418;167501;134282;128701;131529;135242;9000;7027;5000;5000;6000;5000;
1716;50000;2;2;1;26;0;0;0;0;0;0;45663;43522;43193;18768;19182;19447;2300;2349;800;835;726;361;
1722;90000;1;1;2;27;0;0;0;2;2;2;56608;57897;63686;65233;66637;67882;2800;7400;3200;2600;2500;2500;
1725;360000;1;2;2;29;0;0;0;0;0;0;114527;119487;113438;112940;122122;121547;20046;5046;10000;10048;10043;5014;
1727;50000;2;3;1;54;1;2;0;0;0;0;64069;59153;56275;53936;51740;49043;0;2031;1918;1993;1614;1789;
1728;60000;2;2;1;42;2;2;0;0;0;0;57598;50821;19638;18919;16853;29682;0;2000;2000;1000;20000;10000;
1730;70000;1;2;1;41;1;2;2;2;0;0;34779;35921;36536;35651;36427;37169;2000;1500;0;1500;1500;3000;
1738;380000;1;1;2;41;0;0;2;0;0;0;350341;357703;344460;347754;334891;340728;28400;0;12800;12500;12500;12000;
1744;90000;1;1;2;32;-1;-1;-1;-1;-1;2;6546;1485;25558;1443;1677;1480;1498;25572;1443;257;0;58;
1747;140000;2;2;2;29;-2;-2;-2;-2;-2;-2;945;945;0;0;0;0;945;0;0;0;0;0;
1751;260000;2;2;1;40;0;0;0;0;0;0;243196;258720;178102;77215;79331;81483;20008;7500;3000;3500;3605;3750;
1758;360000;2;1;2;32;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
1759;80000;2;2;1;36;0;0;0;0;0;0;20366;21084;22411;23624;23964;25661;1352;1679;1892;870;2096;0;
1770;50000;2;2;1;46;-1;-1;-1;-1;-1;-1;569;1436;3220;6592;5085;1050;1440;3224;6621;5396;1050;0;
1773;180000;2;3;1;26;0;0;0;-2;-2;-2;32023;20233;0;0;0;0;10000;0;0;0;0;0;
1780;80000;1;3;1;48;0;0;0;0;0;0;71515;70287;61892;26779;25464;25993;3679;2305;924;1069;1100;1110;
1791;180000;2;1;1;44;1;-1;-1;-1;-1;-1;2788;5646;13647;30848;15520;558;5646;13901;30848;15520;558;26733;
1795;120000;2;3;2;37;-1;-1;-1;-1;-1;-1;776;1616;776;776;776;776;1616;776;776;776;776;776;
1798;230000;2;1;2;27;0;0;0;0;0;0;105217;107857;110177;60137;62035;64034;4326;4533;2337;3035;3034;3101;
1799;280000;2;1;1;36;-1;-1;-1;-1;-1;-1;21251;33746;8689;41652;9031;14106;33840;8689;41652;9031;14106;6680;
1806;250000;1;2;1;30;-2;-2;-2;-2;-2;-2;2419;28965;44179;37145;46733;46963;29062;44385;40682;46873;47104;52448;
1809;140000;1;2;2;35;0;0;0;0;0;0;101038;66734;64018;64656;65341;66277;4215;3221;2066;1864;1895;1883;
1810;500000;2;1;2;46;-2;-1;-1;-1;-1;-1;33332;163500;60560;104734;41018;6258;163500;70160;104734;41018;6258;70356;
1812;50000;1;2;2;53;0;0;0;0;0;0;18922;19486;19917;20017;20146;20221;1329;1310;680;705;728;690;
1824;200000;2;3;2;30;0;0;0;0;0;0;185723;166726;160181;161469;104232;151726;8009;6402;6715;4625;50086;5458;
1829;380000;2;2;1;39;-1;-1;0;0;0;0;19261;81961;61189;38875;17876;13313;81975;1480;3000;1000;3000;10024;
1830;50000;1;2;2;24;-1;-1;-2;-2;-2;-2;402;-2760;-3650;-3650;-3650;-3650;0;0;0;0;0;0;
1831;20000;1;3;1;38;0;0;-1;-1;-1;-1;19805;19900;390;390;0;780;1000;390;390;0;780;0;
1834;60000;1;3;2;24;0;0;0;0;2;0;58819;59810;56566;30627;30203;28648;3000;1768;3954;1000;1500;1200;
1837;20000;2;1;2;22;0;0;0;0;0;0;19760;18570;17604;11973;9517;6799;1376;1383;1000;455;1500;2200;
1840;160000;2;3;1;51;2;2;2;2;2;2;142064;144900;146534;147955;145488;155041;6600;5500;5310;0;12000;0;
1848;30000;1;2;2;26;1;3;2;2;0;0;31305;30527;30789;29504;30276;29695;0;1060;0;1251;1078;1243;
1849;150000;1;1;2;30;-1;-1;-1;-1;-1;-1;6708;1098;1908;1589;9918;-16586;1098;2000;1589;9918;1157;0;
1854;200000;2;1;2;27;-1;-1;-1;-1;-1;-1;16093;11163;11657;9423;9726;11070;11197;11657;9423;9726;11070;7976;
1857;540000;2;1;2;34;-1;-1;-1;-1;-1;-1;1784;892;946;946;946;946;892;1000;946;946;946;946;
1858;280000;1;2;2;30;0;0;0;0;0;0;204773;188704;185257;188344;179764;167051;8038;6000;5083;5000;5036;5000;
1859;230000;1;2;2;32;0;0;0;0;0;0;49619;43435;41719;38072;33802;30435;2072;1689;1046;1025;928;277;
1860;50000;1;1;1;39;0;0;2;3;2;2;33849;36798;37890;37131;38381;39585;3817;2000;150;2000;2000;1600;
1864;50000;2;2;2;24;0;0;0;0;0;0;49819;50135;32101;17401;19820;17399;1672;1246;574;3000;649;285;
1865;420000;2;2;2;35;-1;-1;-1;-1;-1;-1;7572;18847;16615;14156;9058;3281;18920;16615;14156;9058;3281;5971;
1868;50000;1;2;1;46;0;0;0;-1;0;0;3656;4400;0;1704;3715;-105;1000;0;1704;2011;0;1649;
1870;40000;2;2;1;23;2;2;2;2;2;2;33895;33068;35704;36173;36796;37288;0;3200;1500;1500;1400;1500;
1871;100000;2;2;1;31;0;0;-1;-1;0;-1;92265;93873;1473;2946;1473;540;5000;1473;2946;0;540;780;
1877;50000;1;2;1;38;0;0;0;0;0;0;48797;47153;43238;17253;16307;16651;1864;1811;594;587;1000;1000;
1878;310000;1;2;1;29;0;0;0;0;0;0;31132;45718;62992;62473;69837;69898;20000;20000;2500;11056;3000;4377;
1879;300000;2;1;1;31;-2;-2;-1;0;0;0;0;1110;12192;7639;1722;4064;1110;12192;300;191;4064;390;
1881;90000;2;3;1;40;0;0;0;0;0;0;89928;81721;76947;46589;47730;49488;3416;4142;1700;1888;2710;1500;
1884;80000;2;3;2;65;0;0;0;0;0;0;84985;84247;81619;30095;20639;7849;4000;2048;1300;1700;401;180;
1888;170000;2;2;1;41;0;-1;-1;-1;-1;0;21170;9698;7360;6380;11937;6378;9734;7373;6380;11937;1000;6881;
1889;90000;2;2;1;32;1;2;2;2;2;2;85997;83779;88577;86365;91105;89347;0;7200;0;6200;24;3300;
1894;130000;2;1;1;38;0;0;0;-2;-2;-2;64942;66775;0;0;0;0;4000;0;0;0;0;0;
1911;360000;1;1;1;38;-1;-1;-1;-1;-1;-1;780;0;390;390;390;390;0;390;390;390;390;390;
1922;300000;1;1;2;32;-2;-2;-2;-2;-2;-2;264;264;264;264;414;264;264;264;264;414;264;264;
1932;20000;2;1;2;24;-1;-1;-1;2;2;2;390;707;1320;930;780;240;1097;1003;0;240;0;780;
1934;20000;1;1;1;39;-1;-1;-1;-1;-1;-1;628;662;596;630;664;598;700;600;700;700;600;1400;
1950;180000;1;1;1;50;0;0;0;0;0;0;66114;69436;72560;76169;77988;69293;5000;5000;5000;3000;5000;5000;
1963;140000;2;2;1;25;0;0;0;0;0;0;81960;81757;83046;84034;77659;77180;3005;3000;3000;3000;3000;5000;
1967;90000;1;2;1;29;1;1;1;0;0;0;41073;43480;73960;2442;48063;48186;3100;1000;770;48012;1756;1894;
1973;200000;1;2;1;41;0;0;0;0;0;0;96910;92934;99528;100341;102585;108567;10000;7004;5000;5003;7345;7000;
1974;170000;1;2;2;26;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
1984;80000;1;1;2;37;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
1986;50000;2;2;2;49;2;0;-1;-1;-1;0;38947;37799;3;18080;12227;13296;2000;1000;19000;12500;2000;2000;
1987;50000;1;2;2;35;0;0;0;0;0;0;48813;50789;49624;19880;20431;19559;5000;23000;838;1000;1000;1000;
1988;10000;2;1;2;25;1;3;2;0;0;0;10438;10130;9738;9178;8398;0;0;0;0;0;0;0;
1989;140000;1;2;2;34;2;2;2;2;2;2;135949;130625;117392;111478;109353;97612;8408;3500;3500;3600;0;3600;
1994;310000;2;1;1;43;-2;-2;-2;-2;-2;-2;14619;1881;13750;9837;7785;14460;12484;13961;9838;7785;14460;14195;
1997;60000;2;1;2;24;0;0;0;0;0;0;15050;16203;16891;15474;14612;16354;2000;1300;2000;1000;2000;1000;
2000;220000;1;2;1;32;0;-1;-1;-1;-1;-1;8000;8288;8000;0;8000;0;8288;8000;0;8000;0;0;
2002;20000;1;1;1;52;0;-1;-1;-1;0;-1;19965;390;390;780;780;10400;390;390;780;0;10400;0;
2003;50000;2;1;2;23;-1;0;0;0;0;0;15036;15790;18202;18601;19138;18319;1300;2701;700;847;655;700;
2007;50000;1;2;1;40;0;0;0;0;0;0;48219;48978;49257;19641;20053;19613;2037;2316;690;715;718;690;
2009;360000;2;2;1;32;1;-2;-2;-2;-2;-2;-301;-301;-301;-301;-301;-301;0;0;0;0;0;0;
2016;390000;2;3;1;38;-2;-2;-2;-2;-1;-1;241;0;0;0;739;0;0;0;0;739;0;0;
2031;500000;2;1;1;39;0;0;0;0;0;0;358020;360047;369045;382231;204593;211655;15000;15000;20000;10000;10000;10000;
2049;120000;2;1;2;28;-2;-1;-1;-1;0;0;398;954;0;170;170;0;958;0;170;0;0;0;
